Facility Name,address,city,state,zip,pass fail,score
BINH MINH TOFU MANUFACTURING,1180 TULLY RD,SAN,JOSE,CA,Pass*,90*
CARL'S JR #164-7041,1690 TULLY RD,SAN,JOSE,CA,Pass,96
JACK IN THE BOX #440,1632 TULLY RD,SAN,JOSE,CA,Pass,100
NHA TRANG RESTAURANT,1820 TULLY RD,SAN,JOSE,CA,Pass,41
JOLLIBEE,2008 E TULLY RD,SAN,JOSE,CA,Pass,100
COM TAM DAT THANH,1055 TULLY RD,SAN,JOSE,CA,Pass,90
HAWAIIAN DRIVE INN,1095 TULLY RD,SAN,JOSE,CA,Pass,98
PINOY LECHON BBQ & GRILL,2011 TULLY RD,SAN,JOSE,CA,Pass,98
GOT HONG COFFEE HOUSE,1694 TULLY RD,SAN,JOSE,CA,Pass,81
QUICKLY,2200 EASTRIDGE LP,SAN,JOSE,CA,Pass,66
RED ROBIN AMERICA'S GOURMET BURGERS,2200 EASTRIDGE LP,SAN,JOSE,CA,Pass,100
CHINESE GOURMET EXPRES,2200 EASTRIDGE LP,SAN,JOSE,CA,Pass,69
SANSEI JAPANESE CUISINE,2200 EASTRIDGE LP,SAN,JOSE,CA,Pass,82
VILLA FRESH ITALIAN KITCHEN,2200 EASTRIDGE LP,SAN,JOSE,CA,Pass,65
CHILI'S GRILL & BAR #1187,2185 EASTRIDGE LP,SAN,JOSE,CA,Pass,100
STARBUCKS COFFEE #10001,1712 TULLY RD,SAN,JOSE,CA,Pass*,95*
VALLE VISTA SCHOOL,2400 FLINT AV,SAN,JOSE,CA,Pass,100
DAILY DONUTS-1075,1075 TULLY RD,SAN,JOSE,CA,Pass,73
LITTLE CAESARS #0001-5049,1075 TULLY RD,SAN,JOSE,CA,Pass,92
SUN-LY CHINESE FOOD,1075 TULLY RD,SAN,JOSE,CA,Pass,85
BRAVO! HOUSE OF ENCHILADAS,1075 TULLY RD,SAN,JOSE,CA,Pass,93
XINH-XINH CAFE,1075 TULLY RD,SAN,JOSE,CA,Pass,83
NGUYEN ESPRESSO,1657 TULLY RD,SAN,JOSE,CA,Conditional Pass*,49*
KIM'S SANDWICH,1816 TULLY RD,SAN,JOSE,CA,Pass,41
TUNG KEE NOODLE HOUSE,1818 TULLY RD,SAN,JOSE,CA,Conditional Pass,24
PHO PASTEUR,1818 TULLY RD,SAN,JOSE,CA,Pass,77
BANH CUON THIEN HUONG,1818 TULLY RD,SAN,JOSE,CA,Pass,60
KENTUCKY FRIED CHICKEN-2415,2415 S KING RD,SAN,JOSE,CA,Pass,86
LUCKY 7 - DELI,1675 TULLY RD,SAN,JOSE,CA,Pass,91
PHO HUONG,1954 TULLY RD,SAN,JOSE,CA,Pass,81
PHO BANG RESTAURANT,1705 TULLY RD,SAN,JOSE,CA,Pass,62
EM QUYEN CAFE,1998 TULLY RD,SAN,JOSE,CA,Pass,74
LA MORDIDA #3,1709 TULLY RD,SAN,JOSE,CA,Pass,88
BANH CUON BAC NINH,2066 TULLY RD,SAN,JOSE,CA,Pass,78
BUN BO HUE AN NAM,2060 TULLY RD,SAN,JOSE,CA,Pass,81
QUE TA BANH CANH TRANG BAUG,2005 TULLY RD,SAN,JOSE,CA,Pass,50
HAN KEE II RESTAURANT,2017 TULLY RD,SAN,JOSE,CA,Pass,39
DENNY'S RESTAURANT #170,2401 LANAI AV,SAN,JOSE,CA,Pass,89
MCDONALD'S RESTAURANT #3632,1935 TULLY RD,SAN,JOSE,CA,Pass,100
BON MUA RESTAURANT,1937 TULLY RD,SAN,JOSE,CA,Pass*,79*
CHA CA LONG PHUNG,2145 TULLY RD,SAN,JOSE,CA,Pass,90
WAVE COFFEE,1969 TULLY RD,SAN,JOSE,CA,Pass,66
HUONG LAN SANDWICHES,1655 TULLY RD,SAN,JOSE,CA,Pass*,91*
K R SMITH SCHOOL,2025 CLARICE DR,SAN,JOSE,CA,Pass,98
MOST HOLY TRINITY CHURCH,2040 NASSAU DR,SAN,JOSE,CA,Pass,100
ALPHA: BLANCA ALVARADO MIDDLE SCHOOL AND ALPHA JOSÉ HERNÁNDEZ MIDDLE,1601 CUNNINGHAM AV,SAN,JOSE,CA,Pass,100
WILLIAM C OVERFELT HIGH SCHOOL,1835 CUNNINGHAM AV,SAN,JOSE,CA,Pass,100
TROPIC-CAL,1716 OCALA AV,SAN,JOSE,CA,Pass*,86*
OCALA MIDDLE SCHOOL,2800 OCALA AV,SAN,JOSE,CA,Pass,100
HUBBARD SCHOOL,1745 JUNE AV,SAN,JOSE,CA,Pass,100
VIVA MICHOCON,1711 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,76
ALANO CLUB,1122 FAIR AV,SAN,JOSE,CA,Pass*,97*
CLYDE FISCHER SCHOOL,1720 HOPKINS DR,SAN,JOSE,CA,Pass,100
ROBERT F KENNEDY ELEM SCHOOL,1602 LUCRETIA AV,SAN,JOSE,CA,Pass,97
SANTEE SCHOOL,1313 AUDUBON DR,SAN,JOSE,CA,Pass,100
LA BIRRIERIA RESTAURANT,1480 S WHITE RD,SAN,JOSE,CA,Pass,63
LOS TRES HERMANOS BAKERY,1430 S WHITE RD,SAN,JOSE,CA,Pass*,85*
KIPP/DCP,1250 S KING RD,SAN,JOSE,CA,Pass,100
ANTHONY DORSA SCHOOL,1290 BAL HARBOR WY,SAN,JOSE,CA,Pass,100
QUAN THE AM TEMPLE,1315 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,78
CASSELL SYLVIA SCHOOL,1300 TALLAHASSEE WY,SAN,JOSE,CA,Pass,100
CARNITAS EL RINCON CORPORATION,1199 S KING RD,SAN,JOSE,CA,Pass,63
ROCKETSHIP MOSAIC ELEMENTARY,950 OWSLEY AV,SAN,JOSE,CA,Pass,98
PHO GA AN NAM,740 STORY RD,SAN,JOSE,CA,Pass,81
BIHN DAN RESTAURANT,1130 LUCRETIA AV,SAN,JOSE,CA,Pass,76
THANH LAN SANDWICHES,1130 LUCRETIA AV,SAN,JOSE,CA,Pass*,85*
FAST & FRESH PIZZA,1130 LUCRETIA AV,SAN,JOSE,CA,Pass*,96*
TACO BELL #30793,720 STORY RD,SAN,JOSE,CA,Pass,100
WINGSTOP #545,1150 S KING RD,SAN,JOSE,CA,Pass*,100*
DA THAO CAFE,888 STORY RD,SAN,JOSE,CA,Pass,81
TACOS AUTLENSE,1020 STORY RD,SAN,JOSE,CA,Pass,83
DONG PHUONG TOFU,1156 STORY RD,SAN,JOSE,CA,Pass,78
RIVIERA NAYARITA,1678 STORY RD,SAN,JOSE,CA,Pass*,95*
CAFTERIA EL GIRASOL,1125 S KING RD,SAN,JOSE,CA,Pass*,80*
SUBWAY #52035,730 STORY RD,SAN,JOSE,CA,Pass*,100*
DUC HUONG SANDWICHES / BAKERY,1020 STORY RD,SAN,JOSE,CA,Pass,62
PHO 90 DEGREES,999 STORY RD,SAN,JOSE,CA,Pass*,94*
LYNDA SANDWICH,999 STORY RD,SAN,JOSE,CA,Conditional Pass*,73*
ENJOY SEOUL,979 STORY RD,SAN,JOSE,CA,Pass*,91*
COM 90 DEGREE,999 STORY RD,SAN,JOSE,CA,Pass*,85*
PHU HO TUY,930 STORY RD,SAN,JOSE,CA,Pass,77
NAM THANH BANH CANH 3 MIEN,958 STORY RD,SAN,JOSE,CA,Pass,77
MY KHE RESTAURANT,960 STORY RD,SAN,JOSE,CA,Pass,72
THUY EM CAFE,1054 STORY RD,SAN,JOSE,CA,Pass*,89*
PANDA EXPRESS #1254,1720 STORY RD,SAN,JOSE,CA,Pass*,98*
ARAUJO'S MEXICAN GRILL / EL PAISA,1720 STORY RD,SAN,JOSE,CA,Pass*,90*
COM TAM THANH,1150 STORY RD,SAN,JOSE,CA,Pass,84
PHAT TRI SANDWICH - FAST FOOD,1210 STORY RD,SAN,JOSE,CA,Pass,96
EURASIA DELIGHT,1111 STORY RD,SAN,JOSE,CA,Pass*,82*
CENTURY BAKERY,1111 STORY RD,SAN,JOSE,CA,Pass,75
LANG CHAY,1143 STORY RD,SAN,JOSE,CA,Pass*,77*
THIEN HUONG SANDWICHES & BAKERY,1181 STORY RD,SAN,JOSE,CA,Pass*,75*
ROYAL FOOD PRODUCTION INC,1221 STORY RD,SAN,JOSE,CA,Pass*,87*
KING EGGROLL #2,1221 STORY RD,SAN,JOSE,CA,Pass*,76*
TOGO'S EATERY,779 STORY RD,SAN,JOSE,CA,Pass,86
CRAWDADDY RESTAURANT,779 STORY RD,SAN,JOSE,CA,Pass*,86*
TAPIOCA EXPRESS,979 STORY RD,SAN,JOSE,CA,Pass*,86*
BINH MINH LAU DE,999 STORY RD,SAN,JOSE,CA,Pass*,85*
THOA CAFE,999 STORY RD,SAN,JOSE,CA,Conditional Pass*,61*
PANDA YOGURTLAND #30001,1110 S KING RD,SAN,JOSE,CA,Pass,100
EL MICHIOCANO,1632 STORY RD,SAN,JOSE,CA,Pass*,92*
EL SONORENSE,1640 STORY RD,SAN,JOSE,CA,Pass*,91*
EL CHALATECO,1670 STORY RD,SAN,JOSE,CA,Pass*,84*
LAS MICHELADAS RESTAURANT,1698 STORY RD,SAN,JOSE,CA,Pass,87
TACOS AL CARBON,1733 STORY RD,SAN,JOSE,CA,Pass,58
MENDOZA TAQUERIA,2100 STORY RD,SAN,JOSE,CA,Pass,77
iNhau,2108 STORY RD,SAN,JOSE,CA,Pass,68
TANCHITO'S RESTAURANT & BAKERY,2148 STORY RD,SAN,JOSE,CA,Pass,70
7-ELEVEN #2234-14257B,2032 STORY RD,SAN,JOSE,CA,Pass,89
DIANA'S TAMALES FACTORY,2001 STORY RD,SAN,JOSE,CA,Pass,78
ROMERO'S CAKES,2003 STORY RD,SAN,JOSE,CA,Pass,88
ANTOJITOS NUEVA ITALIA,2168 STORY RD,SAN,JOSE,CA,Pass*,54*
NEM BOULEVARD,989 STORY RD,SAN,JOSE,CA,Pass*,87*
SAIGON KITCHEN,1111 STORY RD,SAN,JOSE,CA,Pass*,82*
GOLDEN CHICKEN,1111 STORY RD,SAN,JOSE,CA,Pass,90
KIM LOI BANH BAO 3,1111 STORY RD,SAN,JOSE,CA,Pass,96
POLOMA CAFE,1111 STORY RD,SAN,JOSE,CA,Closure,27
HIEN KHANH DAKAO,1111 STORY RD,SAN,JOSE,CA,Pass,83
MAK'S JUICE & DESSERT,1111 STORY RD,SAN,JOSE,CA,Pass*,87*
BANH XEO DINH CONG TRANG,1111 STORY RD,SAN,JOSE,CA,Pass*,90*
THAI LOVERS,1111 STORY RD,SAN,JOSE,CA,Pass,78
COM TAM THIEN HUONG,1111 STORY RD,SAN,JOSE,CA,Pass*,81*
SJ QUAN NGON,1111 STORY RD,SAN,JOSE,CA,Pass,77
HUONG DUONG RESTAURANT,1111 STORY RD,SAN,JOSE,CA,Pass,92
PHO PHI LONG,1111 STORY RD,SAN,JOSE,CA,Pass*,89*
ANGLE CHAO VIT THANH DA,1111 STORY RD,SAN,JOSE,CA,Pass,83
NUOC MIA MINH KIEU,1111 STORY RD,SAN,JOSE,CA,Pass,85
RONG BIEN RESTAURANT,1111 STORY RD,SAN,JOSE,CA,Pass*,84*
DYNASTY CHINESE CUISINE,1001 STORY RD,SAN,JOSE,CA,Pass*,88*
T K NOODLE #11,975 MCLAUGHLIN AV,SAN,JOSE,CA,Pass*,79*
MARISCOS EL RINCON,2294 STORY RD,SAN,JOSE,CA,Pass,66
MCDONALD'S RESTAURANT-2680,2680 STORY RD,SAN,JOSE,CA,Pass,96
MI PUEBLO FOOD CENTER #4 BAKERY/DELI,1745 STORY RD,SAN,JOSE,CA,Pass,75
MI PUEBLO TAQUERIA,1745 STORY RD,SAN,JOSE,CA,Pass,100
MI LINDO MICHOACAN,2155 STORY RD,SAN,JOSE,CA,Pass*,79*
MEX TAMALE FOODS,2003 STORY RD,SAN,JOSE,CA,Pass,94
LA MEJOR TAQUERIA,2003 STORY RD,SAN,JOSE,CA,Pass,92
FERNANDEZ BAKERY,2269 STORY RD,SAN,JOSE,CA,Pass,79
QUIK STOP MARKET #69,1105 LEEWARD DR,SAN,JOSE,CA,Pass*,100*
PHO HA,951 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,74
BAMBU SNACK & COFFEE,949 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,94
CO LA,947 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,72
SAIGON'S BAKERY AND FAST FOOD,953 MCLAUGHLIN AV,SAN,JOSE,CA,Pass,81
UNIFY EVENT CENTER,765 STORY RD,SAN,JOSE,CA,Pass,97
SUPER TAQUERIA #7,911 MCLAUGHLIN AV,SAN,JOSE,CA,Pass*,86*
CHOT NHO CAFE 1,1040 MCLAUGHLIN AV,SAN,JOSE,CA,Pass*,82*
BOYS & GIRLS CLUB,2195 CUNNINGHAM AV,SAN,JOSE,CA,Pass,100
24 HR FITNESS-NRGIZE LIFESTYLE CAFE,1610 CRANE CT,SAN,JOSE,CA,Pass*,92*
Pearl River Chinese Restaurant,414 Blossom Hill Road,San,Jose,CA,Fail,
BERTHA TAYLOR SCHOOL,410 SAUTNER DR,SAN,JOSE,CA,Pass,100
LEE'S HOUSE CHINESE FOOD,6187 SANTA TERESA BL,SAN,JOSE,CA,Pass,45
PANDA EXPRESS,5720 COTTLE RD,SAN,JOSE,CA,Pass*,92*
PANERA BREAD #4486,5720 COTTLE RD,SAN,JOSE,CA,Pass,96
SAFEWAY #2900 - BAKERY,5760 COTTLE RD,SAN,JOSE,CA,Pass,98
SAFEWAY #2900 - DELI,5760 COTTLE RD,SAN,JOSE,CA,Pass,96
AFC SUSHI @ SAFEWAY #2900,5760 COTTLE RD,SAN,JOSE,CA,Pass,100,Jan. 9,"Jan. 10, 2015"
SAFEWAY FUEL STATION #2900,5740 COTTLE RD,SAN,JOSE,CA,Pass,100,,
CHINA DELIGHT RESTAURANT,5813 COTTLE RD,SAN,JOSE,CA,Pass,96,,
CARL'S JR,5801 COTTLE RD,SAN,JOSE,CA,Pass*,96*,,
TAPIOCA ISLAND,5815 COTTLE RD,SAN,JOSE,CA,Pass,98,,
MOD PIZZA @ VILLAGE OAKS,5670 COTTLE RD,SAN,JOSE,CA,Pass*,96*,,
FIVE GUYS,5660 COTTLE RD,SAN,JOSE,CA,Pass,98,,
YOGURTLAND VILLAGE OAKS,5638 COTTLE RD,SAN,JOSE,CA,Pass,100,,
ERIK'S DELI CAFE - OTC,5705 COTTLE RD,SAN,JOSE,CA,Pass,88,,
O'HENRY'S DONUTS,5709 COTTLE RD,SAN,JOSE,CA,Pass,97,,
CHIPOTLE MEXICAN GRILL #2258,5670 COTTLE RD,SAN,JOSE,CA,Pass*,98*,,
TARGET STORE #2605 - PIZZA HUT & CAFE,5630 COTTLE RD,SAN,JOSE,CA,Pass,98,,
PETITE BAGUETTE,5685 COTTLE RD,SAN,JOSE,CA,Pass*,96*,,
PIZZA HUT #283305,5689 COTTLE RD,SAN,JOSE,CA,Pass,98,,
SONNY'S CAFE,5643 COTTLE RD,SAN,JOSE,CA,Pass*,96*,,
CASTILLO'S RESTAURANT,5639 COTTLE RD,SAN,JOSE,CA,Pass,96,,
BILL'S CAFE,5629 COTTLE RD,SAN,JOSE,CA,Pass*,93*
ALEX ANDERSON SCHOOL,5800 CALPINE AV,SAN,JOSE,CA,Pass*,100*
OAK RIDGE SCHOOL,5920 BUFKIN DR,SAN,JOSE,CA,Pass,97
SANTA TERESA HIGH SCHOOL,6150 SNELL RD,SAN,JOSE,CA,Pass,100
ROUND TABLE PIZZA,5885 SANTA TERESA BL,SAN,JOSE,CA,Pass,89
SANTA TERESA SHELL-SNACK SHOP,6097 SNELL AV,SAN,JOSE,CA,Pass,93
BISTRO TUPAZ,5899 SANTA TERESA BL,SAN,JOSE,CA,Pass,94
GEORGE MINER SCHOOL,5629 LEAN AV,SAN,JOSE,CA,Pass,100
MOJO BURGER,6041 SNELL AV ,SAN,JOSE,CA,Pass,96
STARBUCKS COFFEE #5846,6009 SNELL AV,SAN,JOSE,CA,Pass,96
EMERALD DRAGON CHINESE FOOD TAKE OUT,6033 SNELL AV,SAN,JOSE,CA,Pass,90
BUFFALO WILD WINGS,859 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,91
SAKAMOTO SCHOOL,6280 SHADELANDS DR,SAN,JOSE,CA,Pass,96
CHALLENGER SHAWNEE,500 SHAWNEE LN,SAN,JOSE,CA,Pass,100
OAK GROVE HIGH SCHOOL - CONCESSION,285 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,100*
OAK GROVE HIGH SCHOOL,285 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,98*
OAK GROVE HS - AUXILIARY KITCHEN,285 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,98*
TOGO'S EATERY,5677 SNELL AV,SAN,JOSE,CA,Pass,96
SUSHI OKAWA JAPANESE RESTAURANT,5657 SNELL AV,SAN,JOSE,CA,Pass,70
TOMO SUSHI JAPANESE RESTAURANT,5487 SNELL AV,SAN,JOSE,CA,Pass,95
PIZZA HUT #282104,5475 SNELL AV,SAN,JOSE,CA,Pass*,98*
CAFE LEGATO,5663 SNELL AV,SAN,JOSE,CA,Pass,100
LEONARD HERMAN SCHOOL,5955 BLOSSOM AV,SAN,JOSE,CA,Pass,96
YUM YUM DONUTS,400 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,87
PEARL RIVER CHINESE RESTAURANT,414 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,52
LUCKY STORES INC #765 - BAKERY,430 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
LUCKY STORES INC #765-DELI,430 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,94
AQUI CLA MEX GRILL,5679 SNELL AV,SAN,JOSE,CA,Pass,98
TAPIOCA EXPRESS,5681 SNELL AV,SAN,JOSE,CA,Pass*,96*
SUBWAY #55097,432 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,96*
ANGELO'S ITALIAN RESTAURANT,436 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,96*
JACK IN THE BOX #445,425 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,92*
MOUNTAIN MIKE'S PIZZA,431 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,84
SKY KITCHEN INC.,445 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,80
CHEVRON CAR WASH,452 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
MCDONALD'S RESTAURANT #4588,456 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,83
#1 CHINESE KITCHEN,5585 SNELL AV,SAN,JOSE,CA,Pass*,84*
TAQUERIA CARIBE,461 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,95*
FAST PIZZA DELIVERY,461 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
EARL FROST SCHOOL,530 GETTYSBURG DR,SAN,JOSE,CA,Pass,97
OFF THE STREET,484 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,98*
BURRITO FACTORY #2,463 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
PHO MY VIETNAMESE RESTAURANT,5499 SNELL AV,SAN,JOSE,CA,Pass,96
STEVIES CATERING,480 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,88
KENZO SUSHI,5465 SNELL AV,SAN,JOSE,CA,Conditional Pass*,79*
SARGONI'S RESTAURANT,6071 CAHALAN AV,SAN,JOSE,CA,Pass,88
SWEET RETREAT,6061 CAHALAN AV,SAN,JOSE,CA,Pass,92
7-ELEVEN FOOD STORE #15071-B/2234,6059 CAHALAN AV,SAN,JOSE,CA,Pass,97
TACOS DE VOLADA,615 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,96*
DEL ROBLE SCHOOL,5345 AVENIDA ALMENDROS ,SAN,JOSE,CA,Pass,100
7-ELEVEN FOOD STORE #25561 C,617 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,96*
BIBOS NY PIZZA,5754 SANTA TERESA BL,SAN,JOSE,CA,Pass,92
MARIE CALLENDER'S #53,620 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,87
GAS N' GO,621 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
KENTUCKY FRIED CHICKEN #158,626 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,86
CHAVEZ SUPERMARKET-TAQUERIA,646 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
ALLEN AT STEINBECK,820 STEINBECK DR,SAN,JOSE,CA,Pass,100
CHAAT CAFE,834 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,68
UNA MAS #6,856 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
PIZZA MY HEART,864 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
ARMADILLO WILLY'S #101,878 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
BOSTON MARKET #1126,880 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
LE BOULANGER @852,852 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,95
MANDARIN GOURMET,5560 SANTA TERESA BL,SAN,JOSE,CA,Pass*,93*
PF CHANG'S CHINA BISTRO,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,95*
SARKU JAPAN,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
SBARRO,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,95*
PANDA EXPRESS,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
STARBUCKS COFFEE #6960,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
JAMBA JUICE,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
SORABOL,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
CHIPOTLE MEXICAN GRILL #2043,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
SUSHI BOAT RESTAURANT,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
LOVING HUT VEGAN CUISINE,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
SUBWAY #29744,925 BLOSOM HILL RD,SAN,JOSE,CA,Pass*,97*
CARL'S JR,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
YOGEN FRUZ,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,97
SMASHBURGER #1455,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,92
WETZEL'S PRETZELS - KIOSK,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,97
POTATO CORNER,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,95*
MENCHIES FROZEN YOGURT (KIOSK),925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,97*
ERIK'S DELI CAFE,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,97*
ANDERSEN BAKERY,925 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,94
OLIVE GARDEN ITALIAN REST #1184,940 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,92
BURGER KING #1932,936 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,100
COCO'S #505,981 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,94
ARIAKE SUSHI,1008 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,78
TOGO'S EATERY,1008 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,98
BAJA FRESH MEXICAN GRILL,1008 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,94
BLACK ANGUS STEAKHOUSE,1011 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,96
ATRIUM OF SAN JOSE,1009 BLOSSOM RIVER WY,SAN,JOSE,CA,Pass,96
DENNY'S RESTAURANT #1186,1015 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,88
EL MAESTRO RESTAURANT,1057 BLOSSOM HILL RD,SAN,JOSE,CA,Pass*,98*
HALONG BAY BUFFET,1051 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,93
CHIPOTLE MEXICAN GRILL #1600,1110 BLOSSOM HILL RD,SAN,JOSE,CA,Pass,94
TERRELL ELEMENTARY SCHOOL,3925 PEARL AV,SAN,JOSE,CA,Pass,100
QUIK STOP MARKET #4040,3695 PEARL AV,SAN,JOSE,CA,Pass,94
CHAO CHI CHINESE FOOD,1657 N CAPITOL AV,SAN,JOSE,CA,Pass,73
TACO BELL #20472,1114 BRANHAM LN,SAN,JOSE,CA,Pass,91
ARAM BAKERY,5837 CAMDEN AV,SAN,JOSE,CA,Pass,67
7-ELEVEN FOOD STORE #14262,5745 CAMDEN AV,SAN,JOSE,CA,Pass,100
MALIBU GRILL,5735 CAMDEN AV,SAN,JOSE,CA,Pass,92
MANLEY'S DONUTS,5721 CAMDEN AV,SAN,JOSE,CA,Pass,60
TACO BELL #30786,5431 CAMDEN AV,SAN,JOSE,CA,Pass,97
ROUND TABLE PIZZA #879,5385 CAMDEN AV,SAN,JOSE,CA,Pass,90
HOUSE OF CHU,5365 CAMDEN AV,SAN,JOSE,CA,Pass,85
SUSHI MASA,5363 CAMDEN AV,SAN,JOSE,CA,Pass,90
LUNARDI'S SUPERMARKET #4-BAKERY-DEL,4650 MERIDIAN AV,SAN,JOSE,CA,Pass,92
SUSHI FACTORY,4632 MERIDIAN AV,SAN,JOSE,CA,Pass,69
ZIBA RESTAURANT,4628 MERIDIAN AV,SAN,JOSE,CA,Pass,98
7-ELEVEN FOOD STORE #17674C/2234,1595 BRANHAM LN,SAN,JOSE,CA,Pass,84*
NODDIN ELEMENTARY SCHOOL,1755 GILDA WY,SAN,JOSE,CA,Pass,98
REED SCHOOL,1524 JACOB AV,SAN,JOSE,CA,Pass*,100*
CHALLENGER HARWOOD,4949 HARWOOD RD,SAN,JOSE,CA,Pass,100
LHCF - ALMADEN HEALTH AND REHABILITATION,2065 LOS GATOS ALMADEN RD,SAN,JOSE,CA,Pass,97
SARTORETTE SCHOOL,3850 WOODFORD AV,SAN,JOSE,CA,Pass*,89*
HOMETOWN BUFFET,3085 MERIDIAN AV,SAN,JOSE,CA,Pass,90
TUTTI FRUTTI MERIDIAN,3019 MERIDIAN AV,SAN,JOSE,CA,Pass*,94*
WILLOW GLEN PIZZA FACTORY,3039 MERIDIAN AV,SAN,JOSE,CA,Pass*,87*
PANDA EXPRESS #1478,3029 MERIDIAN AV,SAN,JOSE,CA,Pass*,98*
BLUE ROCK BBQ,3001 MERIDIAN AV,SAN,JOSE,CA,Pass*,98*
OSTER ELEMENTARY SCHOOL,1855 LENCAR WY,SAN,JOSE,CA,Pass*,89*
SUSHI EXPO,1814 HILLSDALE AV,SAN,JOSE,CA,Pass,91
PREMIUM PIZZA,1773 HILLSDALE AV,SAN,JOSE,CA,Pass,93
TAQUERIA EL RANCHITO,1795 HILLSDALE AV,SAN,JOSE,CA,Pass,93
QUIZNO'S SUB,1795 HILLSDALE AV,SAN,JOSE,CA,Pass,93
LITTLE CAESARS PIZZA,1795 HILLSDALE AV,SAN,JOSE,CA,Pass,90
UNION SCHOOL DIST WAREHOUSE,5175 UNION AV,SAN,JOSE,CA,Pass,100
ARBY'S ROAST BEEF #456,1852 CAMDEN AV,SAN,JOSE,CA,Pass,96
TARGET STORE #T324-STARBUCKS/PIZZA,1811 HILLSDALE AV,SAN,JOSE,CA,Pass,98
UNION MIDDLE SCHOOL,2130 LOS GATOS-ALMADEN RD,SAN,JOSE,CA,Pass,92
MCDONALD'S RESTAURANT-1869,1869 CAMDEN AV,SAN,JOSE,CA,Pass*,90*
ALICIA'S RESTAURANT,14408 UNION AV,SAN,JOSE,CA,Pass,88
ALICIA'S RESTAURANT,14408 UNION AV,SAN,JOSE,CA,Pass,87
EPICUREAN GROUP @ XILINX,2050 LOGIC DR,SAN,JOSE,CA,Pass,96
